,Channels,long,lat,arrival time
1640,2070.0,-121.881721032,37.3462187968,279.85522069
1641,2071.0,-121.88171159,37.3462231552,279.940766014
1642,2072.0,-121.881701749,37.3462277444,280.026311338
1643,2073.0,-121.881692089,37.3462323505,280.111856662
1644,2074.0,-121.881682821,37.3462367702,280.197401986
1645,2075.0,-121.881673554,37.34624119,280.28294731
1646,2076.0,-121.881664286,37.3462456101,280.368492634
1647,2077.0,-121.881655017,37.3462500307,280.454037958
1648,2078.0,-121.881645752,37.3462544497,280.539583282
1649,2079.0,-121.881636484,37.3462588696,280.625128606
1650,2080.0,-121.881627217,37.3462632894,280.71067393
1651,2081.0,-121.881617949,37.3462677094,280.796219254
1652,2082.0,-121.881608682,37.3462721292,280.881764577
1653,2083.0,-121.881599951,37.3462762949,280.967309901
1654,2084.0,-121.881591665,37.3462801248,281.052855225
1655,2085.0,-121.881582891,37.3462840995,281.13840055
1656,2086.0,-121.881573764,37.346288235,281.223945876
1657,2087.0,-121.88156464,37.3462923697,281.30949121
1658,2088.0,-121.881564652,37.3462923641,281.309375669
1659,2089.0,-121.881564665,37.3462923585,281.309260129
1660,2090.0,-121.881564677,37.3462923529,281.309144588
1661,2091.0,-121.881564689,37.3462923473,281.309029048
1662,2092.0,-121.881564702,37.3462923417,281.308913507
1663,2093.0,-121.881564714,37.3462923361,281.308797967
1664,2094.0,-121.881564726,37.3462923305,281.308682426
1665,2095.0,-121.881564739,37.346292325,281.308566886
1666,2096.0,-121.881564751,37.3462923194,281.308451345
1667,2097.0,-121.881564763,37.3462923138,281.308335804
1668,2098.0,-121.881564776,37.3462923082,281.308220264
1669,2099.0,-121.881564788,37.3462923026,281.308104723
1670,2100.0,-121.8815648,37.346292297,281.307989183
1671,2101.0,-121.881564813,37.3462922914,281.307873642
1672,2102.0,-121.881564825,37.3462922858,281.307758102
1673,2103.0,-121.881564837,37.3462922803,281.307642561
1674,2104.0,-121.88156485,37.3462922747,281.307527021
1675,2105.0,-121.881564862,37.3462922691,281.30741148
1676,2106.0,-121.881564874,37.3462922635,281.307295939
1677,2107.0,-121.881564886,37.3462922579,281.307180399
1678,2108.0,-121.881564899,37.3462922523,281.307064858
1679,2109.0,-121.881564911,37.3462922467,281.306949318
1680,2110.0,-121.881564923,37.3462922412,281.306833777
1681,2111.0,-121.881564936,37.3462922356,281.306718237
1682,2112.0,-121.881564948,37.34629223,281.306602696
1683,2113.0,-121.88156496,37.3462922244,281.306487156
1684,2114.0,-121.881564973,37.3462922188,281.306371615
1685,2115.0,-121.881564985,37.3462922132,281.306256074
1686,2116.0,-121.881564997,37.3462922076,281.306140534
1687,2117.0,-121.88156501,37.346292202,281.306024993
1688,2118.0,-121.881565022,37.3462921965,281.305909453
1689,2119.0,-121.881565034,37.3462921909,281.305793912
1690,2120.0,-121.881565047,37.3462921853,281.305678372
1691,2121.0,-121.881565059,37.3462921797,281.305562831
1692,2122.0,-121.881565071,37.3462921741,281.305447291
1693,2123.0,-121.881565084,37.3462921685,281.30533175
1694,2124.0,-121.881565096,37.3462921629,281.305216209
1695,2125.0,-121.881565108,37.3462921574,281.305100669
1696,2126.0,-121.881565121,37.3462921518,281.304985128
1697,2127.0,-121.881565133,37.3462921462,281.304869588
1698,2128.0,-121.881565145,37.3462921406,281.304754047
1699,2129.0,-121.881565158,37.346292135,281.304638507
1700,2130.0,-121.88156517,37.3462921294,281.304522966
1701,2131.0,-121.881565182,37.3462921238,281.304407426
1702,2132.0,-121.881565195,37.3462921182,281.304291885
1703,2133.0,-121.881565207,37.3462921127,281.304176344
1704,2134.0,-121.881565219,37.3462921071,281.304060804
1705,2135.0,-121.881565232,37.3462921015,281.303945263
1706,2136.0,-121.881565244,37.3462920959,281.303829723
1707,2137.0,-121.881565256,37.3462920903,281.303714182
1708,2138.0,-121.881565268,37.3462920847,281.303598642
1709,2139.0,-121.881565281,37.3462920791,281.303483101
1710,2140.0,-121.881565293,37.3462920735,281.303367561
1711,2141.0,-121.881565305,37.346292068,281.30325202
1712,2142.0,-121.881565318,37.3462920624,281.30313648
1713,2143.0,-121.88156533,37.3462920568,281.303020939
1714,2144.0,-121.881565342,37.3462920512,281.302905398
1715,2145.0,-121.881565355,37.3462920456,281.302789858
1716,2146.0,-121.881565367,37.34629204,281.302674317
1717,2147.0,-121.881565379,37.3462920344,281.302558777
1718,2148.0,-121.881565392,37.3462920289,281.302443236
1719,2149.0,-121.881565404,37.3462920233,281.302327696
1720,2150.0,-121.881565416,37.3462920177,281.302212155
1721,2151.0,-121.881565429,37.3462920121,281.302096615
1722,2152.0,-121.881565441,37.3462920065,281.301981074
1723,2153.0,-121.881565453,37.3462920009,281.301865533
1724,2154.0,-121.881565466,37.3462919953,281.301749993
1725,2155.0,-121.881565478,37.3462919897,281.301634452
1726,2156.0,-121.88156549,37.3462919842,281.301518912
1727,2157.0,-121.881565503,37.3462919786,281.301403371
1728,2158.0,-121.881565515,37.346291973,281.301287831
1729,2159.0,-121.881565527,37.3462919674,281.30117229
1730,2160.0,-121.88156554,37.3462919618,281.30105675
1731,2161.0,-121.881565552,37.3462919562,281.300941209
1732,2162.0,-121.881565564,37.3462919506,281.300825668
1733,2163.0,-121.881565577,37.3462919451,281.300710128
1734,2164.0,-121.881565589,37.3462919395,281.300594587
1735,2165.0,-121.881565601,37.3462919339,281.300479047
1736,2166.0,-121.881565614,37.3462919283,281.300363506
1737,2167.0,-121.881565626,37.3462919227,281.300247966
1738,2168.0,-121.881565638,37.3462919171,281.300132425
1739,2169.0,-121.88156565,37.3462919115,281.300016885
1740,2170.0,-121.881565663,37.3462919059,281.299901344
1741,2171.0,-121.881565675,37.3462919004,281.299785803
1742,2172.0,-121.881565687,37.3462918948,281.299670263
1743,2173.0,-121.8815657,37.3462918892,281.299554722
1744,2174.0,-121.881565712,37.3462918836,281.299439182
1745,2175.0,-121.881565724,37.346291878,281.299323641
1746,2176.0,-121.881565737,37.3462918724,281.299208101
1747,2177.0,-121.881565749,37.3462918668,281.29909256
1748,2178.0,-121.881565761,37.3462918613,281.29897702
1749,2179.0,-121.881565774,37.3462918557,281.298861479
1750,2180.0,-121.881565786,37.3462918501,281.298745938
1751,2181.0,-121.881565798,37.3462918445,281.298630398
1752,2182.0,-121.881565811,37.3462918389,281.298514857
1753,2183.0,-121.881565823,37.3462918333,281.298399317
1754,2184.0,-121.881565835,37.3462918277,281.298283776
1755,2185.0,-121.881565848,37.3462918221,281.298168236
1756,2186.0,-121.88156586,37.3462918166,281.298052695
1757,2187.0,-121.881565872,37.346291811,281.297937155
1758,2188.0,-121.881565885,37.3462918054,281.297821614
1759,2189.0,-121.881558103,37.3462953314,281.370770792
1760,2190.0,-121.881550322,37.3462988575,281.44371997
1761,2191.0,-121.881542543,37.3463023822,281.516669148
1762,2192.0,-121.881534761,37.346305908,281.589618326
1763,2193.0,-121.881526978,37.3463094349,281.662567505
1764,2194.0,-121.881519197,37.3463129607,281.735516683
1765,2195.0,-121.881511416,37.3463164868,281.808465861
1766,2196.0,-121.881503637,37.3463200115,281.881415039
1767,2197.0,-121.881495733,37.3463235929,281.954364217
1768,2198.0,-121.881487585,37.3463273111,282.027313395
1769,2199.0,-121.881479488,37.3463310481,282.100262573
1770,2200.0,-121.881471586,37.3463346953,282.173211751
1771,2201.0,-121.881463683,37.3463383427,282.246160929
1772,2202.0,-121.881455779,37.3463419905,282.319110107
1773,2203.0,-121.881447876,37.346345638,282.392059285
1774,2204.0,-121.881439971,37.3463492865,282.465008463
1775,2205.0,-121.881432069,37.3463529338,282.537957641
1776,2206.0,-121.881424169,37.3463565802,282.610906819
1777,2207.0,-121.881416265,37.3463602279,282.683855997
1778,2208.0,-121.881408362,37.3463638754,282.756805175
1779,2209.0,-121.881400459,37.3463675229,282.829754354
1780,2210.0,-121.881392557,37.3463711702,282.902703532
1781,2211.0,-121.881384473,37.3463749012,282.97565271
1782,2212.0,-121.881376383,37.3463786738,283.048601888
1783,2213.0,-121.881368512,37.3463823631,283.121551066
1784,2214.0,-121.881360728,37.3463860116,283.194500244
1785,2215.0,-121.881352948,37.3463896588,283.267449469
1786,2216.0,-121.881346272,37.3463927884,283.330047446
1787,2217.0,-121.881337284,37.3463970014,283.41431821
1788,2218.0,-121.881331456,37.3463997329,283.468933796
1789,2219.0,-121.881322692,37.3464038411,283.551100347
1790,2220.0,-121.881316544,37.3464067228,283.608745424
1791,2221.0,-121.881307342,37.3464110365,283.695002337
1792,2222.0,-121.881301366,37.3464138377,283.751023048
1793,2223.0,-121.881291179,37.3464186132,283.846556
1794,2224.0,-121.881286069,37.346421008,283.894437723
1795,2225.0,-121.881276191,37.3464256404,283.991419722
1796,2226.0,-121.881267014,37.3464298218,284.080086361
1797,2227.0,-121.881258491,37.3464336962,284.158070955
1798,2228.0,-121.881248037,37.3464384476,284.253109273
1799,2229.0,-121.881240082,37.3464420635,284.325399266
1800,2230.0,-121.881231707,37.3464458706,284.401549628
1801,2231.0,-121.8812218,37.3464503736,284.491618171
1802,2232.0,-121.88121199,37.3464548329,284.580790976
1803,2233.0,-121.881201685,37.346459517,284.674475033
1804,2234.0,-121.881193981,37.346463019,284.744520378
1805,2235.0,-121.881184997,37.3464671022,284.826182466
1806,2236.0,-121.881175814,37.3464712768,284.909665134
1807,2237.0,-121.881167014,37.3464752769,284.989684527
1808,2238.0,-121.881157875,37.3464794304,285.072751318
1809,2239.0,-121.881148657,37.3464836208,285.156556623
1810,2240.0,-121.8811388,37.346488101,285.246159781
1811,2241.0,-121.881128762,37.3464926639,285.337411437
1812,2242.0,-121.881118115,37.3464975034,285.434202021
1813,2243.0,-121.881109805,37.3465012808,285.509750515
1814,2244.0,-121.88110269,37.3465045148,285.57443975
1815,2245.0,-121.881094256,37.3465083483,285.651114969
1816,2246.0,-121.881085579,37.3465122925,285.729999545
1817,2247.0,-121.88107646,37.3465164371,285.812881866
1818,2248.0,-121.881067544,37.34652049,285.893947644
1819,2249.0,-121.881057124,37.3465252308,285.980926606
1820,2250.0,-121.88104682,37.3465301476,286.066557416
1821,2251.0,-121.881038137,37.3465343529,286.145563546
1822,2252.0,-121.881029359,37.3465386048,286.227858744
1823,2253.0,-121.881020876,37.3465427138,286.307369862
1824,2254.0,-121.881012908,37.3465465733,286.382081247
1825,2255.0,-121.881003063,37.3465513417,286.474365634
1826,2256.0,-121.880992278,37.3465565662,286.575489863
1827,2257.0,-121.880981498,37.3465617874,286.676543988
1828,2258.0,-121.880970356,37.3465671845,286.780997745
1829,2259.0,-121.880960541,37.3465719386,286.873028549
1830,2260.0,-121.880950825,37.3465766446,286.965612428
1831,2261.0,-121.880942428,37.3465806722,287.048172377
1832,2262.0,-121.880930535,37.3465863354,287.162451824
1833,2263.0,-121.880920397,37.3465911632,287.259015064
1834,2264.0,-121.880909187,37.346596501,287.365764006
1835,2265.0,-121.880897556,37.3466020399,287.476541531
1836,2266.0,-121.880889883,37.3466056935,287.549624942
1837,2267.0,-121.880879198,37.3466107818,287.651386819
1838,2268.0,-121.880872147,37.3466141393,287.718539831
1839,2269.0,-121.880861725,37.3466191017,287.817785706
1840,2270.0,-121.880854379,37.3466226001,287.887741992
1841,2271.0,-121.880846231,37.3466264808,287.963171067
1842,2272.0,-121.880838812,37.3466300639,288.029037042
1843,2273.0,-121.880830964,37.3466339227,288.1032644
1844,2274.0,-121.880820903,37.3466388706,288.202203248
1845,2275.0,-121.880809548,37.3466444555,288.313905895
1846,2276.0,-121.880798481,37.3466498981,288.422755205
1847,2277.0,-121.880788085,37.3466550112,288.525016948
1848,2278.0,-121.880777279,37.3466603253,288.631309084
1849,2279.0,-121.880766487,37.3466656327,288.737440156
1850,2280.0,-121.880756381,37.3466706028,288.836844459
1851,2281.0,-121.880746406,37.3466755085,288.934958226
1852,2282.0,-121.880736329,37.3466804647,289.034087475
1853,2283.0,-121.880726255,37.3466854189,289.133172294
1854,2284.0,-121.880716379,37.3466902762,289.230317811
1855,2285.0,-121.88070679,37.3466949918,289.324631329
1856,2286.0,-121.880696793,37.3466999085,289.42295642
1857,2287.0,-121.880686626,37.3467049086,289.522959644
1858,2288.0,-121.880676626,37.3467098267,289.621323269
1859,2289.0,-121.88066702,37.3467145513,289.715830047
1860,2290.0,-121.88065753,37.3467192179,289.809157627
1861,2291.0,-121.880647834,37.3467239867,289.904877345
1862,2292.0,-121.88063812,37.3467287567,290.006102275
1863,2293.0,-121.880628926,37.3467331252,290.102215502
1864,2294.0,-121.880620166,37.3467372894,290.188347568
1865,2295.0,-121.880610624,37.3467418265,290.282230784
1866,2296.0,-121.880600554,37.3467466132,290.381282085
1867,2297.0,-121.880592836,37.3467502823,290.45717674
1868,2298.0,-121.880584401,37.3467542929,290.540144638
1869,2299.0,-121.880574664,37.3467589219,290.635921795
1870,2300.0,-121.880565541,37.3467632593,290.725665017
1871,2301.0,-121.88055635,37.3467676287,290.816078169
1872,2302.0,-121.880547072,37.3467720391,290.907311784
1873,2303.0,-121.880539226,37.3467757707,290.988877862
1874,2304.0,-121.880533278,37.3467785155,291.05406713
1875,2305.0,-121.880525507,37.3467820825,291.131442207
1876,2306.0,-121.880516787,37.3467860853,291.217233861
1877,2307.0,-121.880507731,37.3467902418,291.306305222
1878,2308.0,-121.880496821,37.3467952498,291.413607558
1879,2309.0,-121.880486024,37.3468002057,291.519809627
1880,2310.0,-121.880475922,37.3468048427,291.619179932
1881,2311.0,-121.88046593,37.346809429,291.717442926
1882,2312.0,-121.880455757,37.3468140989,291.81751099
1883,2313.0,-121.880446491,37.3468183522,291.908719684
1884,2314.0,-121.880437339,37.3468225524,292.00143668
1885,2315.0,-121.880428322,37.3468266245,292.091414704
1886,2316.0,-121.880417299,37.3468316023,292.19808256
1887,2317.0,-121.880406484,37.3468364868,292.302741954
1888,2318.0,-121.880395393,37.3468414956,292.410093209
1889,2319.0,-121.880384211,37.3468465453,292.518301947
1890,2320.0,-121.880374108,37.3468511078,292.616053356
1891,2321.0,-121.880363991,37.3468556769,292.71395635
1892,2322.0,-121.880355152,37.3468596691,292.799516385
1893,2323.0,-121.880344835,37.3468643281,292.899368092
1894,2324.0,-121.880334997,37.3468687731,292.989099979
1895,2325.0,-121.880328379,37.3468718891,293.039897729
1896,2326.0,-121.880320815,37.3468754964,293.108222295
1897,2327.0,-121.88031461,37.3468784555,293.165519813
1898,2328.0,-121.880309351,37.3468809637,293.214046755
1899,2329.0,-121.880302806,37.3468840851,293.274460068
1900,2330.0,-121.880295652,37.3468874968,293.340489014
1901,2331.0,-121.880289839,37.3468902695,293.394154248
1902,2332.0,-121.880284097,37.3468930079,293.447179542
1903,2333.0,-121.880280028,37.3468949483,293.484701539
1904,2334.0,-121.880273114,37.3468982459,293.548535468
1905,2335.0,-121.880264658,37.3469022787,293.626596483
1906,2336.0,-121.880256398,37.3469062182,293.702833095
1907,2337.0,-121.880248037,37.346910206,293.780014727
1908,2338.0,-121.880239813,37.3469141283,293.855946847
1909,2339.0,-121.880230399,37.3469186176,293.942017979
1910,2340.0,-121.880221049,37.3469231002,294.025244969
1911,2341.0,-121.880211678,37.346927643,294.108634613
1912,2342.0,-121.88020361,37.3469315549,294.181980845
1913,2343.0,-121.880194276,37.3469360806,294.266834517
1914,2344.0,-121.880184767,37.3469406911,294.353283872
1915,2345.0,-121.880175642,37.3469451152,294.436236263
1916,2346.0,-121.880167368,37.346949127,294.51145678
1917,2347.0,-121.880158056,37.3469536416,294.596110774
1918,2348.0,-121.880149467,37.3469578063,294.674184766
1919,2349.0,-121.880139996,37.3469623985,294.760289637
1920,2350.0,-121.880130534,37.3469669861,294.846326709
1921,2351.0,-121.88012343,37.3469704302,294.910896191
1922,2352.0,-121.880114512,37.3469747548,294.994207733
1923,2353.0,-121.880105508,37.3469790588,295.077290204
1924,2354.0,-121.880094493,37.34698432,295.176084781
1925,2355.0,-121.880086922,37.3469879358,295.243881674
1926,2356.0,-121.880075349,37.3469934631,295.34752052
1927,2357.0,-121.880065753,37.3469980465,295.433451904
1928,2358.0,-121.880056844,37.3470023015,295.513227794
1929,2359.0,-121.88004585,37.3470075525,295.611698851
1930,2360.0,-121.88003939,37.3470106377,295.669536523
1931,2361.0,-121.88002875,37.3470157197,295.764823759
1932,2362.0,-121.88002117,37.3470193399,295.832709419
1933,2363.0,-121.880015155,37.3470222125,295.886557419
1934,2364.0,-121.880008507,37.3470253876,295.946317687
1935,2365.0,-121.880002263,37.3470283661,296.004852884
1936,2366.0,-121.879998271,37.3470302363,296.045678549
1937,2367.0,-121.879994036,37.3470322215,296.08538047
1938,2368.0,-121.879989695,37.3470342562,296.126067104
1939,2369.0,-121.87998496,37.347036476,296.170448241
1940,2370.0,-121.879979247,37.3470391539,296.224011382
1941,2371.0,-121.87997336,37.3470419133,296.279210725
1942,2372.0,-121.879967531,37.3470446456,296.33384841
1943,2373.0,-121.879962266,37.347047114,296.383220893
1944,2374.0,-121.879956107,37.3470500008,296.440958204
1945,2375.0,-121.879946586,37.3470544637,296.53022013
1946,2376.0,-121.879938107,37.3470584381,296.609706557
1947,2377.0,-121.879925918,37.347064152,296.723974064
1948,2378.0,-121.879917436,37.3470681277,296.8035048
1949,2379.0,-121.879908952,37.3470721043,296.883035536
1950,2380.0,-121.879900674,37.3470759852,296.962566272
1951,2381.0,-121.879892961,37.3470795571,297.042097008
1952,2382.0,-121.879885352,37.3470830387,297.121627744
1953,2383.0,-121.879877529,37.3470866186,297.20115848
1954,2384.0,-121.879869709,37.3470901975,297.280689216
1955,2385.0,-121.879861888,37.3470937764,297.360219952
1956,2386.0,-121.879854068,37.3470973553,297.439750688
1957,2387.0,-121.879846247,37.3471009342,297.519281424
1958,2388.0,-121.879838427,37.3471045131,297.59881216
1959,2389.0,-121.879830606,37.347108092,297.678342896
1960,2390.0,-121.879822786,37.3471116709,297.757873632
1961,2391.0,-121.879814967,37.3471152488,297.837404368
1962,2392.0,-121.879807144,37.3471188287,297.916935104
1963,2393.0,-121.87979859,37.347122747,297.99646584
1964,2394.0,-121.879791023,37.3471263655,298.075996576
1965,2395.0,-121.879784353,37.3471295671,298.155527312
1966,2396.0,-121.879777725,37.3471327483,298.235058048
1967,2397.0,-121.879771097,37.3471359297,298.314588784
1968,2398.0,-121.879764469,37.3471391111,298.39411952
1969,2399.0,-121.879757842,37.3471422923,298.473650256
1970,2400.0,-121.879664215,37.3471879641,301.485169456
1971,2401.0,-121.879570588,37.3472336359,304.496688656
1972,2402.0,-121.879568429,37.3472345353,304.604613998
1973,2403.0,-121.879566264,37.3472354371,304.71253934
